text,label
食物干净，包装不错，有点品牌，可以,positive
卷饼很不错，就是粥太淡了，应该咸一点。。。可能是我个人的口味。。。,positive
超级无敌好吃,positive
价格优惠有内容,positive
很好吃，包装很可爱，么么达,positive
好吃不错，有点辣,positive
我要的是肘子的结果送来的是鸡肉的。。不过都挺好吃的，希望店家下次注意。,positive
味道不错，出去吹风的时候正好碰上外卖小哥。,positive
忘记说甜酱和辣酱多加了，呵呵，新款很不错，配菜丰富很好吃！！,positive
低价，速度快，味道好、服务好。,positive
速度快、味道好、服务好。,positive
服务态度特别好,positive
速度很快，服务态度好。,positive
东西很不错，就是没有开发票，说是改天再给开。,positive
就是送的太慢，但服务不错,positive
味道有点甜，总体来说还可以。,positive
外卖大哥态度很好，,positive
味道很好，鸡肉很多，包装用心,positive
依旧那么好吃。,positive
不怎么好吃,positive
太他妈好吃了,positive
"送的太慢,由于太饿也不知味道如何,全五分。向同样等待的人们,致敬",positive
"很好吃,外卖包装赞",positive
特别棒，煎饼很好吃。,positive
高度评价！,positive
不错，搭个粥就完美了,positive
提前送到不错。,positive
准时，菜做的不错！,positive
要是菜再多些就更好了,positive
送的挺快的,positive
总体不错，不过备注有让加辣，结果没有加…,positive
味道还可以，送餐速度，唉，慢了点,positive
很好吃，就是粥有点不满意。送外卖的小哥也不错,positive
还不错，就是等的时间有点长了,positive
手机停机了！我还以为是送餐太迟。。。。都是我的错。。最后托同学带上来了。抱歉抱歉,positive
东西还可以但是送餐速度太慢了,positive
送餐的叔叔特别温馨！每次都急急忙忙的跑来。谢谢送餐大叔！宇宙家的卷饼味道都很赞！,positive
"非常非常快,服务好,大赞",positive
评价晚了，袋子好高大上，东西也好吃，快递员态度也好，五星好评,positive
挺不错的，很快,positive
"OK,包装很好",positive
"帅,够快,对我胃口",positive
腻了点，推荐鸡肉,positive
今天来的也太晚了。,positive
是有点辣。味道还不错,positive
味道棒棒嗒,positive
很好吃，就有点小,positive
肉卷料很足，粥量有点少，送餐较快。,positive
包装挺棒的！送货有点点慢！卷饼的皮稍有点厚有点硬，要是再薄点在软点就好了，还有就是不够辣，我明明写了加辣,positive
饼感觉是豆子做的，有股豆香味。很贴心有手套，就是肘子的肥肉块稍微有点大，瘦肉和肥肉分开了吃起来稍微有点腻。建议下次把肘子切成片吧,positive
送餐速度还可以，饼很好吃,positive
味道很好，值得推荐,positive
"还不错就是皮蛋粥,不好喝",positive
表示售后客服很不错，虽然送错口味让我多等了一个小时，但是味道真心很赞,positive
味道棒棒哒,positive
微波炉加热后，超好吃,positive
非常好吃，包装很严密,positive
很好，送餐也及时。,positive
太吊，秒送...,positive
味道不错很棒!,positive
帮朋友订的，听说不错,positive
"很好吃,包装很高大上",positive
土豆不错，肉丝太少,positive
非常美味，下次还会再来！,positive
感觉还不错！配送很及时！刚刚好下班点送到！,positive
送餐员态度好，好评,positive
"包装很棒,可惜味道偏甜不合口味",positive
"包装很漂亮,可惜味道偏甜不合口味",positive
等了150分钟。哎。,positive
味道很好，还会光顾,positive
二十分钟送到！神速！,positive
蔬菜不好吃,positive
好吃，量足,positive
不太好吃…,positive
就是量有点少，吃不饱啊,positive
包装的是不错的，但是这个肘子卷味道是真的不敢恭维。下次不会来了。,positive
好吃，希望商家保持,positive
味道不错，但送了一小时。今天是周日啊～,positive
很好吃，就是量少了一点，男生可能吃不饱,positive
很好吃，分量足,positive
太惊喜了，刚订上就送来了，而且感觉比以前好吃了，包装盒也从圆的变成了方的，非常棒,positive
有点慢，其他的还好,positive
v吃着还不错,positive
实在是太大份了…我点的东西够五个人吃的…味道挺好的…尖椒也很辣…就是拌饭有点咯牙…希望以后更好，谢谢！,positive
量多味美，送餐大叔还给送上楼了，以后还来，好评,positive
不错滴，锡纸包住的创意很好，还配了手套，妈妈再也不用担心我吃个卷饼吃的哪哪都是了，送餐小哥的态度也很好，赞一个～,positive
辛苦了，真的很不错，一直支持，在单位在家都点他家卷饼,positive
"特别实惠,一个都吃不了,在线支付优惠大大的",positive
有肥肉，很香,positive
看到来送外卖的大叔疲倦的样子，真是各行各业都不容易，国家何时能让大家共同富裕起来，至少别等级差距这么悬殊。有的人好吃懒做贪污受贿穷凶恶极却位居高位。人民代表代表不了人民。底层社会的真相他们毫不知情。,positive
好吃，棒棒的,positive
"不错,送饭的哥们很给力",positive
"很快，包装也很干净,就是太多汤了，吃的时候好麻烦",positive
好吃哦，皮蛋粥也不错,positive
说实话，中份吃不饱，得2个,positive
"还不错,就是饼皮有点厚",positive
大份的超级大，一个人吃不了。。,positive
味道还不错！,positive
估计是太远，不过味道倒是令人惊喜啊,positive
很好吃，还会订,positive
"好吃,就是有点贵",positive
这个好吃，大赞,positive
专门打去电话改送餐时间，店家也说纪录好了，可是还是11点给我送来了，汗！谁中午饭这么早吃啊！更何况还没下班呢！真郁闷！,positive
慢点儿不过打电话说了,positive
味道一般为什么没有酱……,positive
卷饼里的菜还不错，但是饼有点干,positive
提前送达，味道不错，再接再厉！,positive
"错峰订的，送的比之前快多了，包装虽然从简了味道还是不错的~,推荐~",positive
速度快，又好吃。,positive
还行，肘子吃完有点儿恶心，送餐太慢,positive
"服务态度挺不错,菜品质量也好",positive
"很好,就是送货太慢",positive
很大！吃的好饱,positive
非常好吃的饼,positive
口味不错，速度挺快，还有手套送，想得很周到！,positive
"东西好吃,送餐超级慢,送来都快死了,昨天挺快的今天慢的要死。。。",positive
有点辣，送来时有点凉了，其他还好,positive
3个小时……,positive
"太慢了,每次一个小时以上",positive
不说别的这次速度满分，希望加大量吧。,positive
"第一次点的时候,送餐慢，服务态度不好，隔了好久，在看评论都说送餐慢，我也很犹豫，不过抱着侥幸赌运气的成分在里面，试着又点了一次，没想到送餐速度跟我预定的时间刚好，菜也好吃。完美。满分。",positive
虽然是慢了点，可是态度很好的。。,positive
"粥跟卷饼都很好,配送也超快,我就想说一点不许就是,真尼玛辣",positive
又快又好又便宜！真心给力！！！,positive
宇宙还是一如既往的给力！继续！,positive
经济实惠还好吃,positive
挺好吃的，京酱肉丝里面全是汁水很不错，肘子也还行，吃了2个和一碗粥，勉强吃饱，感觉有点少，这个中号的有大约5*5*25那么大，大胃的可能2个不太够。,positive
太慢了。。。,positive
米饭是硬的。。不如上一次好吃,positive
各方面都挺满意，老订不多说。,positive
肉好少，不过只花了四块钱，也不能期待什么,positive
不错，就是吃不惯那个饼,positive
送的慢了点,positive
这个价格肯定值,positive
南瓜粥一般，没有南瓜的香甜味道！,positive
棒棒哒，美味,positive
饼硬，不太好吃,positive
真的很好吃啊,positive
"非常满意的餐品,玩了几分钟还是情有可原的。快递小哥辛苦了下雨天不容易",positive
便宜好吃特来推荐,positive
"好吃,送的很快",positive
"第一次吃到这么精致的卷饼,锡纸卷!",positive
越来越慢了呢,positive
感觉太清淡，而且最好叫店家帮你拌好饭,positive
"不错,包装也很好",positive
感谢外卖哥~不错,positive
饼还是挺袖珍的，味道不错,positive
送餐超级慢啊，味道很好,positive
感觉没有外婆家卷饼好吃,positive
大家都说送的慢，弄得我不敢选他家的，但是我点了一次，超级快就送到了啊,positive
非常划算又好吃,positive
发货速度较慢,positive
总体来说，不错，最起码价格便宜，花了四块钱，吃了一个肘子肉卷饼,positive
"便宜实惠,好吃不贵",positive
肉太多肥的了，选鸡肉或者牛肉的好了,positive
感觉这是最赞的一次外卖,positive
也就是几块钱的东西吧，感觉标价明显是提高了的,positive
肯能距离有些远，配送的比较慢,positive
粥特别实惠，还有卷饼,positive
好吃！包装好高大上的感觉~~~,positive
这个比那个肘子味道好多了,positive
配送的真快，及时。很好好强大,positive
吃了牛肉，鸡肉和肘子，最后结论还是肘子好吃～,positive
卷饼味道不错，粥口感好，分量足,positive
微甜，本人不太爱吃,positive
整体不辣，粥的味道也可以，料很足,positive
评论晚了，不好意思哒，32个赞,positive
不错，挺快的,positive
第一次吃宇宙卷饼，好吃~,positive
纯肉得，有种肉夹馍的味道,positive
饭提前到了，而且还弄漏了真是的,positive
1块钱吃个卷还有肉哼哼哈哈,positive
这次挺好的,positive
好吃，不过粥不好喝,positive
很好吃，但是外卖小哥就停在学校门外了，而且态度差一直催,positive
"好吃,满意",positive
送的太早了,positive
肉好多，实在，送餐没法进北医校门,positive
"好吃,大号也太大了,能不能别用铝箔包装,成本高加热也不方便,纸包装就挺好",positive
送餐有够慢，说是一个小时，结果快两个小时才到，我总觉得是商家一个小时才出餐，送餐时间也长,positive
"卷饼,有有点油,味道还好,皮蛋瘦肉粥,很好吃",positive
很好～不错,positive
超快。希望比饼皮能再软一些！,positive
挺好吃的，粥也很稠,positive
还行，就是吃不饱，下次订大份,positive
